eisced,eduyrs,hincfel,hinctnta,uemp12m,gincdif,pdwrk,trstplt,trstprt,trstun,stfdem,imueclt,imwbcnt,imbgeco,feethngr,brncntr,ppltrst,nwspol,netusoft,rlgdgr,aesfdrk,health,happy,is_female,agea,domicil,lrscale,gdp_capita,gini_index,unemp_rate,is_populist_voter,cntry_BE,cntry_BG,cntry_CH,cntry_CY,cntry_ES,cntry_FI,cntry_FR,cntry_GB,cntry_GR,cntry_HR,cntry_HU,cntry_IE,cntry_IL,cntry_IS,cntry_IT,cntry_LV,cntry_NL,cntry_NO,cntry_PL,cntry_PT,cntry_RS,cntry_SE,cntry_SI,cntry_SK
2,11,2,6,6,1,0,6,7,6,6,1,1,1,1,1,6,120,2,10,2,1,8,1,66,4,10,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,15,3,8,6,1,1,3,3,6,2,7,7,10,1,1,8,30,5,2,2,4,6,1,42,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,13,1,6,6,2,0,6,7,3,6,0,0,5,1,1,6,150,5,0,2,2,7,0,66,4,0,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,5,6,1,1,0,0,6,0,5,3,6,1,1,5,120,5,4,1,1,9,0,32,4,2,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,13,1,6.349666666666666,6,2,0,6,6,6,7,6,6,7,1,1,6,270,5,7,3,1,8,1,64,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,3,3,6,2,0,1,0,6,5,6,6,6,1,1,4,876,3,7,3,2,5,1,66,4,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,15,2,5,6,2,1,2,2,4,6,8,4,5,1,1,3,60,3,3,2,2,6,0,51,4,2,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,3,6,1,0,4,5,6,4,4,4,4,2,1,5,300,5,7,4,2,4,1,67,3,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,6.130333333333333,6,1,1,1,1,3,6,4,3,7,1,1,8,240,5,7,2,1,4,1,52,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,8,6,2,0,7,7,7,5,10,8,9,1,1,8,169.0743333333333,5,6,2,3,8,1,72,3,2,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,5,6,4,1,6,6,7,7,5,5,5,1,1,4,90,5,8,2,3,8,0,56,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,10,6,2,1,5,5,8,8,8,5,8,1,1,3,0,5,3,2,2,8,0,28,1,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,12,2,9,2,2,1,1,0,8,7,4,5,5,1,1,7,60,5,7,1,1,10,0,34,3,6,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,18,1,9,6,1,1,3,4,5,3,8,9,8,1,1,8,90,5,3,2,1,10,1,32,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,18,1,10,6,2,1,6,6,7,8,10,10,10,1,1,7,0,5,8,1,1,9,0,62,3,1,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,2,3,6,1,0,4,4,7,2,5,5,3,1,1,7,30,5,0,3,3,5,0,74,2,6,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,6,6,2,0,4,4,6,7,8,6,5,2,1,6,120,5,9,3,1,7,1,49,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,3,2,2,1,6,7,5,8,2,5,8,2,1,4,60,4,6,2,2,6,0,44,3,2,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,13,2,2,6,3,0,2,2,2,4,3,2,3,1,1,6,180,2,5,2,2,3,0,89,4,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,18,1,6,6,1,0,5,4,6,5,5,4,5,1,1,6,0,4,5,3,2,7,1,77,1,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,16,2,4,6,2,0,5,4,4,6,6,7,5,1,1,6,90,5,0,4,1,9,1,30,4,6,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,9,6,2,1,5,5,4,6,4,5,5,1,1,5,120,5,5,2,2,6,0,59,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,11,2,7,6,1,1,2,2,8,10,7,5,4,1,1,8,20,5,4,1,1,8,0,22,3,5.543000000000001,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,8,6,2,1,3,2,9,8,8,3,1,1,1,9,90,5,7,1,1,9,0,53,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,13,3,3.0580000000000003,6,1,0,4,5,6,5,0,2,0,1,1,3,180,1,7,3,4,6,0,77,3,9,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,8,6,1,0,0,0,5,2,7,2,0,1,1,0,90,5,2,2,3,7,0,64,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,5.872000000000001,6,3,1,3,4,5.715,6,5,4,3,1,1,5,60,5,8,2,2,8,0,59,2,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,4.63,1,3,0,2,2,4,5,4,5,5,1,1,5,1006,5,8,2,3,7,1,69,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,9.928999999999998,1,8,6,2,0,2,2,0,3,0,0,0,2,1,4,60,4,8,3,2,8,1,59,2,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,4,2,1,1,5,4,7,6,6,5,6,1,1,7,15,5,3,1,1,8,0,31,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,20,3,3,2,1,1,4,4,2,5,7,6,7,1,1,6,60,5,6,2,2,7,1,50,3,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,7,6,1,1,5,5,5,8,2,3,2,1,1,5,60,5,5,2,1,10,0,64,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11,2,5,2,1,1,0,0,0,0,0,0,0,2,1,1,30,5,1,3,2,6,1,57,4,9,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,18,2,6,2,2,1,3,4,6,3,5,5,3,1,1,7,604,5,6,2,1,8,1,35,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,9,6,1,1,6,6,9,10,4,4,2,1,1,7,120,5,5,2,2,8,0,61,1,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,6.092333333333333,2,3,1,0,0,5,2,8,7,6,1,1,5,975,5,1,3,1,7,1,31,4,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,18,2,3,2,3,1,3,2,5,6,6,6,6,1,1,6,1034,5,6,2,1,7,1,30,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,8,6,2,0,6,6,8,8,4,4,5,1,1,5,120,5,5,2,2,7,0,78,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,13,1,1,6,1,1,3,5,5,7,2,2,3,1,1,7,1007,5,7,2,2,3,1,56,4,10,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,3,6,1,0,5,4,5,1,4,3,6,1,1,4,15,4,0,2,2,4,1,63,2,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,12,2,4,6,1,0,5,7,7,6,7,7,7,1,1,7,90,5,6,1,3,10,1,71,3,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,1,8,6,1,1,5,5,0,7,8,4,7,1,1,7,60,5,6,2,1,10,0,21,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,3,2,1,2,1,7,4,7,5,2,2,3,1,1,3,60,4,5,2,2,7,0,27,4,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,26,1,9,1,2,0,5,4,6,6,8,6,10,1,1,4,30,5,8,2,2,9,0,45,2,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,2,3,6,2,1,6,6,8,5,6,7,6,2,1,5,240,5,8,2,2,6,0,33,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,13,1,6.68,6,2,1,7,6,7,6,3,2,2,1,1,1,120,5,6,3,2,7,0,31,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,13,1,4,6,2,1,7,6,5,8,6,5,6,1,1,7,45,5,5,1,2,8,0,61,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,5.852666666666665,6,1,1,0,0,4,2,5,6,5,1,1,4,60,5,8,4,4,9,1,65,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,2,3,6,2,1,7,7,7,6,3.0923333333333334,2,3.6600000000000006,2,1,8,120,5,1,2,2,6,0,34,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,16,2,6,6,1,1,0,4,7,0,7,5,5,1,1,5,60,5,5,3,1,7,0,32,1,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,4,2,1,2,1,2,2,0,6,3,2,4,1,1,6,90,5,6,2,2,7,1,61,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,1,8,6,2,0,3,3,6,7,3,2,3,1,1,6,120,5,7,1,3,9,1,78,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,9,2,3,6,1,0,4,4,5,5,5,5,5,1,1,6,30,1,5,2,2,7,1,64,4,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,3,5,6,1,1,0,0,0,0,4,0,5,1,1,0,681,5,5,3,3,1,1,45,3,10,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,19,1,7,6,2,1,3,3,6,4,2,2,6,1,1,5,0,4,5,2,2,7,1,52,3,6,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,4,6,1,1,2,5,6,6,5,5,5,1,1,5,135,5,7,1,2,6,0,50,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,7,6,2,1,5,4,6,4,7,7,8,1,1,3,120,5,4,1,2,6,0,43,4,2,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,2,2,6,3,0,2,0,4.656999999999999,5,4,0,3,1,1,8,62,1,7,4,3,6,1,79,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,4,6,3,0,5,5,5.829666666666667,8,6,6,7,1,1,6,30,3,5,1,3,7,1,75,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,9,2,4.743333333333332,1,1,1,0,0,0,0,0,0,5,1,1,0,5,5,0,1,2,0,0,55,3,10,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,2,7,6,2,1,8,6,7,6,3,2,5,1,1,8,210,5,1,2,2,7,0,45,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,18,2,9,6,1,1,2,3,6,8,7,6,7,1,1,2,30,5,5,3,2,7,1,43,3,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,10,6,1,0,1,1,2,4,1,1,4,1,1,4,180,5,7,1,2,8,0,70,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,3,6,6,1,1,5,5,7,8,7,8,9,1,1,5,150,5,6,2,3,8,1,52,4,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,8,2,4.865333333333334,6,1,0,1,2,4,5,9,5,6,1,1,7,60,5,9,2,1,7,1,24,4,0,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,3,3.31,1,1,0,3,3,6,2,10,10,10,1,2,2,30,5,0,2,2,3,0,36,2,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,2,3,6,1,1,2,2,10,4,5,5,5,1,1,0,150,5,5,2,2,10,0,38,3,0,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,16,1,10,6,2,1,5,6,9,7,4,5,7,1,1,7,102.53166666666668,5,5,2,2,8,1,26,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,7,6,3,1,7,5,6.152,6,6,6,6,1,1,7,105,5,4,2,2,8,0,59,5,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,22,1,10,6,3,1,1,0,2,5,4.753333333333333,4,5,1,1,6,10,5,0,1,1,9,0,48,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,3,4.0216666666666665,6,1,0,0,0,3.5483333333333333,6,10,3,0,1,1,6,40,5,5,1,1,6,1,24,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,16,1,8,2,4,1,0,0,2,1,1,0,3,1,1,1,0,5,0,2,2,9,0,58,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,2,8,6,2,0,3,3,4,7,3,3,3,1,1,6,100,5,7,2,2,8,0,68,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,17,2,8,2,1,1,5,6,7,6,7,7,6,1,1,5,300,5,6,3,1,8,1,31,4,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,6,6,3,0,3,4,5.749999999999997,8,8,7,8,1,1,8,90,5,5,1,3,7,1,68,4,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,10,6,1,0,4,7,7,8,3,1,2,1,1,4,180,5,6,1,2,8,1,76,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,6,6,1,0,5,5,5,5,5,7,7,1,1,6,120,4,3,3,3,5,0,73,4,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,4,6,1,1,2,2,4,6,10,6,10,1,1,5,120,4,0,4,2,6,1,49,4,0,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,1,6,6,2,1,2,2,5,0,6,4,5,1,1,6,786,5,1,2,2,8,0,49,1,2,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,14,2,5,1,2,1,5,5,4,7,3,3,5,1,1,4,90,5,7,2,2,7,1,55,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,4,6,1,1,2,4,5,5,4,4,5,1,1,4,60,5,5,3,3,6,0,61,3,5.627333333333333,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,16,2,2,2,1,1,3,5,8,5,9,7,8,1,1,5,150,5,4,3,2,8,0,31,2,2,45505.0688708956,35.2,9.164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,6.190666666666667,2,2,1,0,1,1,2,2,0,0,1,1,6,300,4,2,3,2,10,0,51,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,12,2,2,6,2,0,2,2,4,2,2,2,3,1,1,3,900,2,6,3,3,6,0,74,3,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,18,1,8,6,2,1,4,4,6,4,5,4,8,1,1,3,0,5,7,2,2,7,1,50,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,19,1,7,6,2,1,4,4,8,9,4,4,3,1,1,2,30,5,4,2,1,8,1,40,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,16,2,6,6,2,1,7,7,6,7,2,4,5,1,1,7,30,4,7,3,2,9,1,47,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,3,4.399333333333335,6,2,1,1,3,2,3,3,5,5,1,1,4,80,4,8,2,1,4,1,30,4,9,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,8,6,3,1,7,6,8,7,6,6,6,1,1,7,90,5,1,1,1,7,0,52,3,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,18,1,7,6,2,1,6,5,6,6,8,2,8,1,1,1,60,5,0,2,2,5,0,44,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,4.9896666666666665,6,1,0,4,4,5,6,8,1,0,1,1,6,20,5,6,1,1,6,1,24,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,1,6,6,1,0,6,6,6.539666666666667,8,7,5,6.816999999999999,1,1,8,0,1,10,2,4,8,1,87,5,2,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,10,6,4,0,5,5,7,7,4,4,4,1,2,6,60,5,7,2,1,8,1,37,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,6,6,1,0,5,4,7,2,1,2,1,2,1,4,180,3,5,3,3,7,0,84,4,10,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,4,6,1,0,2,2,7,7,10,10,8,1,1,3,120,5,4,2,2,10,1,64,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,12,2,3,6,1,0,2,2,6,3,9,9,7,1,1,2,120,5,0,2,1,7,0,20,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,20,1,7,6,1,1,2,2,6,7,6,6,6,1,1,1,90,5,0,1,1,7,1,38,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,6.683666666666666,6,3,1,0,0,2,5,3,3,3,1,1,0,60,5,5,2,1,8,0,33,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,5,6,2,1,4,3,5,3,7,1,2,1,1,3,540,5,2,2,1,9,0,26,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,2,6,2,0,4,5,4,6,4,3,5,2,1,4,300,5,8,4,1,8,1,64,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,18,1,8,6,2,1,4,5,5,6,4,5,4,1,1,3,30,5,6,2,2,9,1,28,3,3,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13.937000000000003,2,6.376,6,2,0,5,6,8,8,3,7,7,1,1,4,30,5,6,2,1,7,1,24,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,20,1,9,2,2,1,5,5,7,7,10,10,10,1,1,8,30,5,8,1,2,10,0,65,4,1,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11,2,8,6,4,1,2,2,5,4,6,7,6,1,1,4,786,3,7,3,2,6,1,50,4,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,9,2,5,6,1,0,3,1,4,9,1,1,1,1,1,1,90,3,6,1,3,8,1,77,3,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,1,5,6,4,0,5,5,6,8,4,4,4,1,1,6,120,2,7,2,3,7,1,78,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,8,6,1,1,3,3,7,5,5,5,7,1,1,5,90,5,2,2,2,8,1,46,1,4,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,3,2.9206666666666665,1,1,0,7,7,7,7,2,3,3,1,1,3,60,2,3,2,1,7,0,77,3,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,16,1,4,6,3,1,3,5,7,4,6,6,6,1,1,6,15,5,0,3,2,7,1,27,3,5,45505.0688708956,35.2,9.164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,8,2,9,6,1,1,0,0,2,5,5,5,5,1,1,8,60,5,6,2,1,8,0,42,4,5,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,2,7,6,3,1,3,4,6,7,6,6,5,1,1,6,530,5,6,2,2,8,1,50,4,7,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13,1,6,6,2,1,5,4,6,7,6,5,6,1,1,2,1032,5,7,2,2,7,0,57,4,8,45505.0688708956,35.2,9.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
