eisced,eduyrs,hincfel,hinctnta,uemp12m,gincdif,pdwrk,trstplt,trstprt,trstun,stfdem,imueclt,imwbcnt,imbgeco,feethngr,brncntr,ppltrst,nwspol,netusoft,rlgdgr,aesfdrk,health,happy,gndr,agea,domicil,lrscale,is_populist_voter,cntry_BE,cntry_BG,cntry_CH,cntry_CY,cntry_ES,cntry_FI,cntry_FR,cntry_GB,cntry_GR,cntry_HR,cntry_HU,cntry_IE,cntry_IL,cntry_IS,cntry_IT,cntry_LV,cntry_NL,cntry_NO,cntry_PL,cntry_PT,cntry_RS,cntry_SE,cntry_SI,cntry_SK
5,14,1.8980000000000001,4.996666666666666,6,1,0,4,4,10,4,10,10,10,1,1,0,60,5,1,2,3,8,1,73,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,9,6,2,0,2,2,6,4,5,5,7,1,1,0,120,5,0,2,2,10,2,78,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,1,6,6,2,1,6,3,8,7,6,6,5,1,1,5,5,5,1,2,2,8,1,49,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2,7,6,2,1,2,2,8,2,4,5,4,1,1,4,90,4,5,2,1,7,2,40,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,4,4,1,1,0,2,7,2,2,7,5,5,1,1,10,120,5,0,2,3,5,2,57,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,1,10,6,1,1,4,3,7,4,5,5,4,1,1,7,30,5,5,1,3,6,1,58,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,4.863,6,3,0,0,0,0,5,3,10,3,1,1,4,0,5,6,3,1,8,2,44,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,7.049666666666667,6,2,1,0,0,6,4,7,6,7,1,1,6,15,5,5,2,1,8,2,60,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,4,6,5,0,2,2,7,3,2,3,3,1,1,5,60,1,7,2,4,5,2,81,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2,6,6,5,0,2,3,6,3.6090000000000004,3,5,4,1,1,5,180,3,6,2,4,5,1,66,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,5.455666666666666,6,2,0,2,3,6,2,5,2,5,1,1,5,120,4,4,2,1,6,2,19,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40,1,4,6,2,1,2,6,3,3,7,5,6,1,1,7,210,3,6,2,3,7,2,29,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,3,5,6,1,1,1,2,2,3,2,1,2,1,1,3,75,5,6,3,1,5,1,40,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,4.607,1,2,0,3,3,7,5,6,4,3,1,1,4,20,5,7,3,2,5,2,62,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,4.345333333333333,6,2,0,3,3,4,7,0,3,1,1,1,4,20,1,8,2,2,9,2,67,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,4,2,1,0,2,2,3.040333333333334,2.769333333333333,1,0,4,1,1,2,0,1,9,2,2,4,2,82,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,2,7.132,6,2,1,1,1,3,3,6,6,7,1,1,4,75,5,8,2,1,7,1,44,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,2,6,1,1,1,2,5,1,1,1,2,1,1,9,30,5,6,2,1,8,2,21,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,1,6.751666666666666,6,5,0,6,6,5,6,2,3,4,1,2,6,60,5,2,1,1,3,2,41,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,1,7,1,2,0,5,5,7,6,6,7,6,1,1,6,180,5,4,1,2,6,1,67,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2,5,6,2,0,1,2,6,5,4,3,3,1,1,2,120,2,7,2,3,5,2,66,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,2,5.644,6,2,0,7,7,8,6,5,5,3,1,1,5,108,4,8,1,2,7,1,76,3,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2,5.5826666666666664,6,2,1,1,4,6,2,5,4,4,1,1,3,180,2,3,2,2,7,1,61,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,4.061333333333333,6,1,0,1.5036666666666667,1,3.969333333333333,2,5,5,3,1,1,4,240,1,5,2,1,8,2,76,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,3.4330000000000003,6,1,0,5,4,7,2,5,4,3,1,1,6,180,5,4,2,2,3,2,72,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,4.808666666666666,6,1,0,0,2,2,2,6,6,6,1,1,4,120,5,5,2,2,7,2,56,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,4,4,6,2,0,0,0,1,3,0,0,3,1,1,3,0,5,5,3,3,5,2,68,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,2,7,6,1,1,5,5,3,6,5,5,5,2,1,5,30,5,5,2,1,7,1,39,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2,5.4030000000000005,6,1,1,1,2,2,3,2,2,2,1,1,4,20,5,8,1,2,6,1,48,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,30,2,4,6,1,0,9,9,9,8,2,2,2,1,1,8,60,5,9,2,2,8,2,65,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,2,6,2,0,2,2,2,1,3,2,1,1,1,3,30,3,7,1,1,8,2,50,4,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,3,5.419666666666666,2,1.5870000000000002,1,0,2,4,6,7,4,6,1,1,3,45,5,6,2,2,7,1,56,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,1,7,6,1,1,5,4,6,7,6,5,6,1,1,7,100,5,5,1,1,8,1,58,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,3,4,6,1,0,0,0,6,8,5,6,6,1,1,3,120,1,8,2,2,7,1,75,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,2,5,1,1,0,8,8,8,7,3,2,2,1,1,3,90,5,8,3,1,8,2,44,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,6.293333333333333,2,1,1,4,4,0,2,8,6,5,1,1,5,60,5,0,3,1,10,2,41,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,5.601333333333333,6,1,0,2,4,5,7,2,2,2,1,1,5,120,5,10,3,1,7,2,24,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,2,6.042999999999999,2,1,1,0,0,1,4,3,3,6,1,1,6,0,5,7,1,1,7,2,34,3,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2,7.116999999999999,2,4,1,6,4,7,10,3,5,3,1,2,6,20,5,9,2,3,8,2,41,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,4.817333333333334,6,2,0,5,5,6,5,1,1,2,1,1,7,90,1,9,1,3,7,1,84,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,2,8,6,2,1,2,2,4,6,6,4,8,1,1,6,60,5,9,3,2,7,1,47,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,2,8,6,1,1,3,4,5,2,4,3,3,1,1,5,30,5,7,3,1,7,2,34,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,1,4.754999999999999,6,1,1,2,2,4,6,1,2,4,1,1,5,121,2,8,2,3,6,1,72,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,1,6.273000000000001,6,1,1,4,3,2,3,2.805333333333333,3,2,1,1,3,90,5,0,2,2,3,1,55,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,6.059,1,1,1,0,0,0,1,0,0,1,1,1,7,0,5,3,1,1,9,1,34,3,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,2,5.028666666666666,6,2,1,3,5,7,4,4,5,4,2,1,6,60,4,6,3,2,6,2,62,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,9,6,1,1,2,3,6,7,5,5,6,1,1,5,0,5,3,2,2,6,1,28,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,3,6,2,1,1,0,2,0,7,2,2,0,1,1,5,30,5,10,3,1,6,2,35,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,3,3,1,2,0,3,3,5,9,7,4,9,1,2,0,120,2,9,3,3,5,2,64,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,4.612333333333334,6,2,1,2,2,2,4,0,2,0,1,1,3,420,5,8,2,1,8,1,58,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,6.385666666666667,6,3,1,2,2,3,2,5,5,5,1,1,7,240,4,7,2,2,6,2,50,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,3,4.030666666666667,6,1,0,0,2,5,1,2,3,2,1,1,5,120,2,2,2,2,8,1,70,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,1,6.591666666666665,6,1,1,7,6,7,5,6,6,8,1,1,6,90,5,6,3,2,7,2,55,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,2,3.984666666666667,6,1,0,2,3,4.9990000000000006,2,5,5,5,1,1,4,180,1,6,2,3,8,2,74,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,6.31,2,3,0,4,3,6,5,7,7,7,1,1,3,30,5,10,2,2,7,2,52,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,3,6,6,2,1,2,1,6,3,8,7,7,1,1,2,15,5,5,2,1,8,1,36,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,5,1,3,0,3,3,3,6,4,5,5,1,1,5,60,5,10,3,2,8,2,61,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,3,7,2,2,1,0,0,3,4,3,3,3,1,1,2,60,5,8,3,1,8,2,36,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,3,4.882000000000001,6,3,1,4,4,3,6,4,4,5,1,1,5,60,5,9,2,2,8,2,35,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,4,6,1,1,0,1,5,4,0,0,0,1,1,2,0,5,5,1,1,6,1,45,1,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,4,4,2,1,0,1,1,2,3,0,0,1,1,1,7,90,4,9,4,3,5,1,68,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,7.026333333333334,1,1,1,0,1,6,1,6,6,6,1,1,3,90,5,5,2,1,7,2,55,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,3,5.364333333333334,6,1,0,3,3,7,5,5,5,6,1,1,5,20,5,6,1,1,8,1,20,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,5,6,1,0,6,5,7,7,8,8,9,1,1,5,60,4,10,1,2,8,1,89,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,4.2250000000000005,6,1,0,4,5,5,4,0,0,2,1,1,6,60,1,9,3,2,6.487666666666667,1,66,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,4,3,2,2,1,1,1,4,4,3,2,3,1,1,2,60,5,9,4,1,4,2,48,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2,5.764999999999999,6,1,1,3,3,2,1,3,3,3,1,1,6,20,3,9,1,1,7,2,32,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,2,4,6,1,1,6,4,3,7,1,1,1,1,1,7,25,5,7,2,1,8,2,37,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,6,1,1,0,4,3,8,2,8,6,7,1,1,7,60,5,6,1,1,8,1,20,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,8,6,2,1,3,4,3,5,4,5,5,1,1,5,60,5,7,2,1,7,2,30,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2,5,6,2,0,2,2,7,1,7,4,4,1,1,3,180,2,7,2,3,5,2,68,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,7,6,1,0,2,4,3,3,5,5,7,1,1,6,30,5,2,3,1,7,1,19,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,8,6,1,1,3,2,3,3,5,3,4,1,1,5,60,5,7,2,1,6,2,32,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,5,6,2,1,3,3,3,5,5,5,4,1,1,5,60,5,8,2,2,7,2,57,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,4,4,6,4,0,2,2,4,7,8,7,5,1,1,4,90,5,5,2,1,6,2,33,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,5,1,1,1,1,2,6,1,8,7,8,1,1,2,30,5,7,1,1,6,1,35,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,8,2,1,1,3,5,3,4,2,4,3,1,1,5,20,5,6,2,1,6,1,51,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,7,1,1,1,3,2,8,4,7,5,4,1,1,4,120,5,9,3,1,8,2,32,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,8,6,2,1,7,8,9,8,5,2,3,1,1,7,150,5,8,1,2,8,1,61,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,3,4,6,1,0,1,5,2,2,3,0,0,1,1,0,30,5,9,4,1,8,2,42,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.5183333333333335,3,2,6,4,0,4,2,4.351666666666667,4,3,2,2,1,1,3,60,1,10,1,3,6,2,82,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,5.4366666666666665,6,1,1,2,4,1,1,5,5,6,1,1,4,60,5,2,2,1,5,2,55,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,2,6,2,0,2,2,2,3,3,3,3,1,1,3,30,4,4,2,2,8,2,58,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,8,6,3,1,3,3,3,5,5,5,4,1,1,4,60,5,9,2,2,8,1,30,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,5.591333333333333,6,1,1,4,3,3,5,5,5,3,1,1,2,0,5,0,3,2,5,1,54,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,2,7.122000000000001,6,1,1,0,0,7,2,2,1,2,1,1,3,60,5,5,2,1,3,1,58,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,6.010666666666667,2,1,1,4,4,4,5,7,7,5,1,1,5,150,4,6,2,1,8,2,57,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,3,5,6,1,1,2,2,4,3,2,1,2,2,1,7,120,5,5,1,1,9,1,60,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,3,4,6,3,0,4,2,4,4,3,4,4,1,1,5,180,1,10,3,3,7,1,69,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,3,6,2,1,2,2,3,6,5,3,3,1,1,3,70,5,6,3,1,7,1,34,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,3,5.190999999999999,2,1,1,0,0,5,2,2,2,1,1,1,6,60,5,8,2,1,7,2,52,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,1,7.651,6,1,1,4,5,6,3,5,5,9,1,1,7,20,5,0,1,1,7,2,59,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,4.3036666666666665,6,1,0,5,5,5,5,6,6,6,1,1,5,240,5,7,2,1,6,2,57,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,5,6,2,1,4,4,5,3,2,3,2,1,1,8,45,5,5,2,1,9,2,47,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,1,7.327333333333335,2,2,1,3,3,7,3,8,7,9,1,2,5,30,5,6,2,2,9,2,26,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,4,4.63,1,1,0,1,2,0,2,0,0,0,1,1,7,30,5,9,2,1,6,1,58,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,2,5.981333333333334,6,1,1,5,5,6.1066666666666665,7,7,7,6,1,1,7,15,5,7,2,2,6,2,58,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,1,6.9639999999999995,6,1,0,5,5,5,2,1,3,4,1,1,6,120,5,3,2,1,3,1,66,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,6,6,1,1,2,2,3,1,5,3,4,1,1,5,15,5,7,1,1,8,2,43,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,4.072333333333334,6,2,0,1,2,3.1646666666666676,5,3,88,3.710666666666666,1,1,5,15,5,9,3,3,10,2,79,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,2,4,6,1,1,4,4,4,7,5,5,5,1,1,7,20,5,7,2,2,8,1,33,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,3,6,1,1,2,2,2,2,7,7,7,1,1,3,10,5,9,2,1,8,2,48,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,2,6,1,0,2,2,4.338333333333333,4.135999999999999,6,4,5,1,1,3,10,1,10,2,3,6,2,79,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,6,6,1,1,0,3,2,2,2,4,3,1,1,4,15,5,3,2,1,9,1,38,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,4,6,2,2,1,0,0,4,4,3,3,3,1,1,3,60,5,8,3,1,7,1,44,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,4,6,1,0,1,1,3.013333333333333,2,0,0,0,1,1,3,30,1,10,1,3,6,1,79,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,5,6,1,0,1,2,3,3,4,3,2,1,1,7,1,5,8,1,1,8,2,56,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,5.880000000000001,6,1,1,2,2,3,4,6,10,6,1,1,2,20,5,6,2,2,8,1,28,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,6.4110000000000005,6,2,1,4,4,5,7,1,4,2,1,1,4,0,5,6,3,1,9,2,39,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,4.889333333333333,6,1,1,1,2,1,2,1,1,0,1,1,3,90,5,10,3,1,5,1,39,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,6,6,5,0,2,3,3,4.027,5,5,5,1,1,5,30,1,2,2,3,3,1,77,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,1,9,2,4,1,3,2,8,4,8,7,7,1,1,6,60,5,8,2,1,8,2,26,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,2,7,6,1,1,5,5,5,5,3,2,4,1,1,6,30,5,5,3,1,5,1,44,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,3,6,6,1,1,2,2,4,2,2,1,2,1,1,3,0,5,5,1,1,8,1,60,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2,5.828333333333334,6,3,1,2,3,3,2,4,4,2,2,1,3,150,3,5,2,2,5,1,59,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,3,4.596666666666668,6,2,1,7,7,6,5,5,5,5,1,1,7,150,5,7,3,1,7,2,27,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,8,2,3,1,2,0,8,3,7,88,6.448333333333332,1,1,2,40,5,8,1,1,7,2,52,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2,5,6,3,0,4,4,7,6,8,3,7,1,1,6,180,1,10,2,2,8,1,81,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,7,2,2,1,5,4,3,4,3,5,2,1,1,4,60,5,8,2,1,8,1,54,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,6,6,1,1,2,1,7,4,2,3,3,1,1,3,15,5,6,1,1,9,1,41,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,4,6,2,0,1,1,2,5,2,3,4,1,1,7,180,1,5,1,2,7,2,79,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2,6.1626666666666665,1,2,1,2,2,6,2,4,7,4,1,1,3,30,5,8,3,3,5,2,35,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,3,7,1,1,1,1,2,2,4,2,2,3,1,1,5,60,5,9,3,1,7,2,41,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,8,2,1,1,5,3,5,6,6,5,6,2,1,4,60,5,3,3,2,6,2,42,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,7,6,1,1,2,3,3,2,3,2,1,1,1,4,30,5,7,1,1,8,1,50,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,5.9300000000000015,6,1,1,0,0,2,5,5,3,5,1,1,5,30,5,5,3,1,8,1,38,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,3,5,1,1,0,2,3,2,4,5,4,5,1,1,7,60,5,8,2,1,6,2,40,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
